,image_number,label,label_d,label_d2,label_h,label_v
915,729148,h,False,False,True,False
916,379147,v,False,False,False,True
917,952478,d,True,False,False,False
918,186084,h,False,False,True,False
919,30963,d,True,False,False,False
920,602257,d,True,False,False,False
921,47284,d2,False,True,False,False
922,645942,d2,False,True,False,False
923,21749,h,False,False,True,False
924,780143,d2,False,True,False,False
925,25292,d2,False,True,False,False
926,65154,h,False,False,True,False
927,145209,d,True,False,False,False
928,411832,v,False,False,False,True
929,825492,v,False,False,False,True
930,346854,d2,False,True,False,False
931,325109,d2,False,True,False,False
932,451765,v,False,False,False,True
933,181478,d,True,False,False,False
934,682540,v,False,False,False,True
935,237146,h,False,False,True,False
936,749036,h,False,False,True,False
937,162126,v,False,False,False,True
938,30894,d2,False,True,False,False
939,166911,v,False,False,False,True
940,623283,v,False,False,False,True
941,726437,h,False,False,True,False
942,853711,d2,False,True,False,False
943,942769,d,True,False,False,False
944,621744,d2,False,True,False,False
945,26167,d,True,False,False,False
946,533426,h,False,False,True,False
947,808170,h,False,False,True,False
948,766020,d,True,False,False,False
949,577932,d,True,False,False,False
950,284134,d2,False,True,False,False
951,694226,d,True,False,False,False
952,409426,d2,False,True,False,False
953,608120,d2,False,True,False,False
954,756655,d2,False,True,False,False
955,370279,h,False,False,True,False
956,239054,d2,False,True,False,False
957,2627,d,True,False,False,False
958,404222,h,False,False,True,False
959,688905,d,True,False,False,False
960,191424,d2,False,True,False,False
961,174467,h,False,False,True,False
962,701298,d,True,False,False,False
963,9167,v,False,False,False,True
964,672690,d2,False,True,False,False
965,8780,d,True,False,False,False
966,468191,d,True,False,False,False
967,669103,v,False,False,False,True
968,45322,h,False,False,True,False
969,545917,d2,False,True,False,False
970,386254,d2,False,True,False,False
971,94769,h,False,False,True,False
972,324566,d2,False,True,False,False
973,187433,d,True,False,False,False
974,742594,d,True,False,False,False
975,126385,v,False,False,False,True
976,91838,h,False,False,True,False
977,833902,v,False,False,False,True
978,196062,v,False,False,False,True
979,54740,v,False,False,False,True
980,490574,d,True,False,False,False
981,754110,d,True,False,False,False
982,880232,v,False,False,False,True
983,541486,d2,False,True,False,False
984,276360,d2,False,True,False,False
985,247988,d,True,False,False,False
986,856682,h,False,False,True,False
987,865652,h,False,False,True,False
988,184456,v,False,False,False,True
989,821155,h,False,False,True,False
990,406308,h,False,False,True,False
991,869495,d2,False,True,False,False
992,739886,d,True,False,False,False
993,626476,d2,False,True,False,False
994,535884,d,True,False,False,False
995,999386,v,False,False,False,True
996,894207,v,False,False,False,True
997,75310,d2,False,True,False,False
998,557686,d2,False,True,False,False
999,829910,h,False,False,True,False
1000,88120,d2,False,True,False,False
1001,650159,v,False,False,False,True
1002,51919,h,False,False,True,False
1003,62030,v,False,False,False,True
1004,794882,d,True,False,False,False
1005,304688,d,True,False,False,False
1006,552328,d2,False,True,False,False
1007,821617,v,False,False,False,True
1008,885050,d2,False,True,False,False
1009,797973,d,True,False,False,False
1010,108815,d2,False,True,False,False
1011,600290,d2,False,True,False,False
1012,183392,d2,False,True,False,False
1013,293702,v,False,False,False,True
1014,676942,h,False,False,True,False
1015,26811,d,True,False,False,False
1016,200362,d2,False,True,False,False
1017,104984,v,False,False,False,True
1018,746817,h,False,False,True,False
1019,440556,h,False,False,True,False
1020,716064,d,True,False,False,False
1021,733394,d2,False,True,False,False
1022,263524,d2,False,True,False,False
1023,362251,d,True,False,False,False
1024,396371,d,True,False,False,False
1025,437580,v,False,False,False,True
1026,449118,v,False,False,False,True
1027,893660,d2,False,True,False,False
1028,574342,v,False,False,False,True
1029,946244,v,False,False,False,True
1030,233499,d,True,False,False,False
1031,952415,v,False,False,False,True
1032,238473,h,False,False,True,False
1033,83686,d2,False,True,False,False
1034,953266,d,True,False,False,False
1035,791138,h,False,False,True,False
1036,539243,v,False,False,False,True
1037,362656,d,True,False,False,False
1038,102466,d2,False,True,False,False
1039,798343,d2,False,True,False,False
1040,273209,h,False,False,True,False
1041,528178,d,True,False,False,False
1042,981847,d,True,False,False,False
1043,394655,v,False,False,False,True
1044,129242,d2,False,True,False,False
1045,129182,d2,False,True,False,False
1046,673419,d2,False,True,False,False
1047,586266,d2,False,True,False,False
1048,195144,h,False,False,True,False
1049,560733,d2,False,True,False,False
1050,13828,v,False,False,False,True
1051,712410,v,False,False,False,True
1052,889085,d2,False,True,False,False
1053,884467,v,False,False,False,True
1054,523699,d,True,False,False,False
1055,453542,d,True,False,False,False
1056,925031,d2,False,True,False,False
1057,202609,d2,False,True,False,False
1058,94673,h,False,False,True,False
1059,123219,h,False,False,True,False
1060,300267,v,False,False,False,True
1061,711543,d2,False,True,False,False
1062,607997,h,False,False,True,False
1063,136470,v,False,False,False,True
1064,418861,d,True,False,False,False
1065,709019,d2,False,True,False,False
1066,933280,d,True,False,False,False
1067,346278,d,True,False,False,False
1068,478968,v,False,False,False,True
1069,488260,v,False,False,False,True
1070,219451,d,True,False,False,False
1071,952630,h,False,False,True,False
1072,537956,d,True,False,False,False
1073,465956,v,False,False,False,True
1074,532174,v,False,False,False,True
1075,143528,h,False,False,True,False
1076,366610,d,True,False,False,False
1077,864554,h,False,False,True,False
1078,83147,h,False,False,True,False
1079,735755,h,False,False,True,False
1080,942323,h,False,False,True,False
1081,994142,d2,False,True,False,False
1082,788549,d,True,False,False,False
1083,357474,d,True,False,False,False
1084,379164,d,True,False,False,False
1085,918437,d,True,False,False,False
1086,911916,h,False,False,True,False
1087,97812,d2,False,True,False,False
1088,397330,v,False,False,False,True
1089,586227,h,False,False,True,False
1090,564021,d2,False,True,False,False
1091,555985,v,False,False,False,True
1092,958131,v,False,False,False,True
1093,14093,d2,False,True,False,False
1094,552152,d,True,False,False,False
1095,1171,h,False,False,True,False
1096,675123,h,False,False,True,False
1097,10942,d,True,False,False,False
1098,572878,d,True,False,False,False
1099,33422,d,True,False,False,False
1100,963010,d,True,False,False,False
1101,673962,d2,False,True,False,False
1102,277497,d2,False,True,False,False
1103,88175,d,True,False,False,False
1104,35516,v,False,False,False,True
1105,347306,d,True,False,False,False
1106,46493,d,True,False,False,False
1107,193553,d,True,False,False,False
1108,251375,d2,False,True,False,False
1109,32180,h,False,False,True,False
1110,581751,d2,False,True,False,False
1111,48048,d,True,False,False,False
1112,708316,v,False,False,False,True
1113,884543,v,False,False,False,True
1114,288487,d,True,False,False,False
1115,297535,v,False,False,False,True
1116,352274,h,False,False,True,False
1117,457404,h,False,False,True,False
1118,887085,h,False,False,True,False
1119,459920,d2,False,True,False,False
1120,516479,v,False,False,False,True
1121,723576,d,True,False,False,False
1122,800499,d2,False,True,False,False
1123,7489,d2,False,True,False,False
1124,406153,d2,False,True,False,False
1125,206269,v,False,False,False,True
1126,617972,d2,False,True,False,False
1127,38839,d,True,False,False,False
1128,946265,d,True,False,False,False
1129,894584,h,False,False,True,False
1130,150788,d,True,False,False,False
1131,850374,d2,False,True,False,False
1132,612342,d2,False,True,False,False
1133,857951,d2,False,True,False,False
1134,704881,h,False,False,True,False
1135,74654,d,True,False,False,False
1136,970234,d2,False,True,False,False
1137,919815,h,False,False,True,False
1138,641583,d2,False,True,False,False
1139,405375,h,False,False,True,False
1140,114663,h,False,False,True,False
1141,808898,h,False,False,True,False
1142,252197,v,False,False,False,True
1143,827644,d,True,False,False,False
1144,824953,d2,False,True,False,False
1145,571650,v,False,False,False,True
1146,213435,h,False,False,True,False
1147,832083,h,False,False,True,False
1148,393625,d,True,False,False,False
1149,38899,d2,False,True,False,False
1150,225127,v,False,False,False,True
1151,708707,d,True,False,False,False
1152,731205,d,True,False,False,False
1153,651402,v,False,False,False,True
1154,216460,v,False,False,False,True
1155,590509,d2,False,True,False,False
1156,57358,d,True,False,False,False
1157,600001,d2,False,True,False,False
1158,310907,d2,False,True,False,False
1159,127301,v,False,False,False,True
1160,397877,d,True,False,False,False
1161,363500,d,True,False,False,False
1162,402249,d,True,False,False,False
1163,588042,h,False,False,True,False
1164,677107,d2,False,True,False,False
1165,339948,d,True,False,False,False
1166,994605,h,False,False,True,False
1167,536630,d2,False,True,False,False
1168,228796,d2,False,True,False,False
1169,929248,d2,False,True,False,False
1170,193734,d2,False,True,False,False
1171,98113,v,False,False,False,True
1172,453,d,True,False,False,False
1173,900323,v,False,False,False,True
1174,388020,h,False,False,True,False
1175,74027,v,False,False,False,True
1176,740188,v,False,False,False,True
1177,661896,d,True,False,False,False
1178,587454,d2,False,True,False,False
1179,874615,d,True,False,False,False
1180,67799,v,False,False,False,True
1181,447185,v,False,False,False,True
1182,855547,d2,False,True,False,False
1183,898141,v,False,False,False,True
1184,377925,d2,False,True,False,False
1185,244588,h,False,False,True,False
1186,800678,h,False,False,True,False
1187,879589,d,True,False,False,False
1188,787739,h,False,False,True,False
1189,103264,d2,False,True,False,False
1190,928925,d2,False,True,False,False
1191,96669,v,False,False,False,True
1192,623516,h,False,False,True,False
1193,573624,v,False,False,False,True
1194,824832,d,True,False,False,False
1195,347246,d2,False,True,False,False
1196,264790,d2,False,True,False,False
1197,826835,d,True,False,False,False
1198,817417,v,False,False,False,True
1199,879546,d2,False,True,False,False
1200,686511,v,False,False,False,True
1201,524487,v,False,False,False,True
1202,436135,h,False,False,True,False
1203,872203,v,False,False,False,True
1204,959010,d,True,False,False,False
1205,692936,h,False,False,True,False
1206,373492,d,True,False,False,False
1207,265069,h,False,False,True,False
1208,666187,v,False,False,False,True
1209,795580,d2,False,True,False,False
1210,272131,d,True,False,False,False
1211,461440,d2,False,True,False,False
1212,252457,d2,False,True,False,False
1213,634605,v,False,False,False,True
1214,76373,d,True,False,False,False
1215,775559,d,True,False,False,False
1216,866474,h,False,False,True,False
1217,509239,d,True,False,False,False
1218,509489,v,False,False,False,True
1219,811504,d,True,False,False,False
1220,585638,h,False,False,True,False
1221,320373,h,False,False,True,False
1222,546977,h,False,False,True,False
1223,521696,v,False,False,False,True
1224,17835,d2,False,True,False,False
1225,323901,d2,False,True,False,False
1226,694891,d2,False,True,False,False
1227,968914,d2,False,True,False,False
1228,888752,v,False,False,False,True
1229,606928,d2,False,True,False,False
1230,41556,d2,False,True,False,False
1231,827452,d2,False,True,False,False
1232,451032,v,False,False,False,True
1233,521660,h,False,False,True,False
1234,258667,d,True,False,False,False
1235,443809,d,True,False,False,False
1236,361744,v,False,False,False,True
1237,362521,h,False,False,True,False
1238,390517,v,False,False,False,True
1239,155727,d2,False,True,False,False
1240,724312,d2,False,True,False,False
